"id"	name	part id	part name
FMA20394	human body	FMA7157	nervous system
FMA20394	human body	FMA7158	respiratory system
FMA20394	human body	FMA23881	skeletal system
FMA20394	human body	FMA7153	cardinal body part
FMA20394	human body	FMA72954	muscular system
FMA20394	human body	FMA7152	alimentary system
FMA20394	human body	FMA71917	set of immaterial anatomical entities
FMA20394	human body	FMA7159	urinary system
FMA20394	human body	FMA78499	sense organ system
FMA20394	human body	FMA72979	integumentary system
FMA20394	human body	FMA74594	lymphoid system
FMA20394	human body	FMA9668	endocrine system
FMA20394	human body	FMA7161	cardiovascular system
FMA20394	human body	FMA7160	genital system
FMA7153	cardinal body part	FMA9622	muscle of lower limb
FMA7153	cardinal body part	FMA7155	neck
FMA7153	cardinal body part	FMA9621	muscle of upper limb
FMA7153	cardinal body part	FMA7181	trunk
FMA7153	cardinal body part	FMA7154	head
FMA7153	cardinal body part	FMA7183	upper limb
FMA7153	cardinal body part	FMA14181	back
FMA7153	cardinal body part	FMA7184	lower limb
FMA7154	head	FMA50801	brain
FMA7154	head	FMA71287	musculature of head
FMA7154	head	FMA49187	occipital part of head
FMA7154	head	FMA24728	face
FMA7154	head	FMA52780	ear
FMA7154	head	FMA46565	skull
FMA49187	occipital part of head	FMA52735	occipital bone
FMA24728	face	FMA46822	levator anguli oris
FMA24728	face	FMA53673	viscerocranium
FMA24728	face	FMA46834	buccinator
FMA24728	face	FMA46805	levator labii superioris
FMA24728	face	FMA46777	depressor septi nasi
FMA24728	face	FMA54393	subdivision of face
FMA24728	face	FMA46838	risorius
FMA24728	face	FMA46810	zygomaticus major
FMA24728	face	FMA46828	depressor anguli oris
FMA24728	face	FMA46811	zygomaticus minor
FMA24728	face	FMA46802	levator labii superioris alaeque nasi
FMA54448	eye	FMA46779	orbicularis oculi
FMA54448	eye	FMA54439	upper eyelid
FMA54448	eye	FMA53074	orbit
FMA54448	eye	FMA54442	lower eyelid
FMA46476	cheek	FMA46488	buccal part of mouth
FMA46476	cheek	FMA48996	masseter
FMA46476	cheek	FMA52747	zygomatic bone
FMA46472	nose	FMA46489	subdivision of external nose
FMA46472	nose	FMA46770	nasalis
FMA46472	nose	FMA54736	inferior nasal concha
FMA46472	nose	FMA54375	nasal septum
FMA49184	mouth	FMA55623	crown of tooth
FMA49184	mouth	FMA55635	mandibular dental arcade
FMA49184	mouth	FMA12823	incisor tooth
FMA49184	mouth	FMA59815	labial part of mouth
FMA49184	mouth	FMA59660	mucosa of mouth
FMA49184	mouth	FMA55634	maxillary dental arcade
FMA49184	mouth	FMA55638	molar tooth
FMA49184	mouth	FMA55637	premolar tooth
FMA49184	mouth	FMA46495	chin
FMA49184	mouth	FMA52748	mandible
FMA46495	chin	FMA46825	mentalis
FMA46495	chin	FMA46816	depressor labii inferioris
FMA7155	neck	FMA71290	musculature of neck
FMA7155	neck	FMA24189	back of neck
FMA7181	trunk	FMA9579	perineum
FMA7181	trunk	FMA13509	intervertebral disk of twelfth thoracic vertebra
FMA7181	trunk	FMA13508	intervertebral disk of eleventh thoracic vertebra
FMA7181	trunk	FMA13507	intervertebral disk of tenth thoracic vertebra
FMA7181	trunk	FMA13495	intervertebral disk of second thoracic vertebra
FMA7181	trunk	FMA9576	thorax
FMA7181	trunk	FMA61681	back of abdomen
FMA7181	trunk	FMA10458	intervertebral disk of first thoracic vertebra
FMA7181	trunk	FMA9577	abdomen
FMA7181	trunk	FMA25570	bony pectoral girdle
FMA7181	trunk	FMA13504	intervertebral disk of seventh thoracic vertebra
FMA7181	trunk	FMA71291	musculature of back
FMA7181	trunk	FMA13503	intervertebral disk of sixth thoracic vertebra
FMA7181	trunk	FMA13506	intervertebral disk of ninth thoracic vertebra
FMA7181	trunk	FMA13505	intervertebral disk of eighth thoracic vertebra
FMA7181	trunk	FMA13500	intervertebral disk of third thoracic vertebra
FMA7181	trunk	FMA13502	intervertebral disk of fifth thoracic vertebra
FMA7181	trunk	FMA13501	intervertebral disk of fourth thoracic vertebra
FMA9576	thorax	FMA10014	ninth thoracic vertebra
FMA9576	thorax	FMA10037	tenth thoracic vertebra
FMA9576	thorax	FMA7310	left lung
FMA9576	thorax	FMA9922	fifth thoracic vertebra
FMA9576	thorax	FMA7309	right lung
FMA9576	thorax	FMA9187	second thoracic vertebra
FMA9576	thorax	FMA9945	sixth thoracic vertebra
FMA9576	thorax	FMA24816	anterior chest
FMA9576	thorax	FMA9165	first thoracic vertebra
FMA9576	thorax	FMA9991	eighth thoracic vertebra
FMA9576	thorax	FMA9826	mediastinum
FMA9576	thorax	FMA9968	seventh thoracic vertebra
FMA9576	thorax	FMA10059	eleventh thoracic vertebra
FMA9576	thorax	FMA10081	twelfth thoracic vertebra
FMA9576	thorax	FMA9248	fourth thoracic vertebra
FMA9576	thorax	FMA3786	thoracic aorta
FMA9576	thorax	FMA9209	third thoracic vertebra
FMA9576	thorax	FMA7480	rib cage
FMA9576	thorax	FMA71293	musculature of thorax
FMA24816	anterior chest	FMA13398	right serratus anterior
FMA24816	anterior chest	FMA7620	second rib
FMA24816	anterior chest	FMA13399	left serratus anterior
FMA24816	anterior chest	FMA9760	transversus thoracis
FMA24816	anterior chest	FMA61471	pectoral part of chest
FMA24816	anterior chest	FMA8283	right eighth rib
FMA24816	anterior chest	FMA8472	left tenth rib
FMA24816	anterior chest	FMA8310	left eighth rib
FMA24816	anterior chest	FMA8148	left fourth rib
FMA24816	anterior chest	FMA7957	right fourth rib
FMA24816	anterior chest	FMA8229	right seventh rib
FMA24816	anterior chest	FMA7909	right third rib
FMA24816	anterior chest	FMA8364	right ninth rib
FMA24816	anterior chest	FMA8445	right tenth rib
FMA24816	anterior chest	FMA8066	right fifth rib
FMA24816	anterior chest	FMA8093	left fifth rib
FMA24816	anterior chest	FMA8391	left ninth rib
FMA24816	anterior chest	FMA8202	left sixth rib
FMA24816	anterior chest	FMA7485	sternum
FMA24816	anterior chest	FMA8039	left third rib
FMA24816	anterior chest	FMA13410	subclavius
FMA24816	anterior chest	FMA9838	anterior mediastinum
FMA24816	anterior chest	FMA13109	pectoralis minor
FMA24816	anterior chest	FMA9839	middle mediastinum
FMA24816	anterior chest	FMA8175	right sixth rib
FMA24816	anterior chest	FMA8532	left eleventh rib
FMA24816	anterior chest	FMA8533	right twelfth rib
FMA24816	anterior chest	FMA8531	right eleventh rib
FMA24816	anterior chest	FMA8256	left seventh rib
FMA24816	anterior chest	FMA9627	pectoralis major
FMA24816	anterior chest	FMA8534	left twelfth rib
FMA24816	anterior chest	FMA7597	first rib
FMA9577	abdomen	FMA18060	psoas major
FMA9577	abdomen	FMA13295	diaphragm
FMA9577	abdomen	FMA16033	intervertebral disk of first lumbar vertebra
FMA9577	abdomen	FMA7148	stomach
FMA9577	abdomen	FMA13072	first lumbar vertebra
FMA9577	abdomen	FMA16035	intervertebral disk of third lumbar vertebra
FMA9577	abdomen	FMA16034	intervertebral disk of second lumbar vertebra
FMA9577	abdomen	FMA7198	pancreas
FMA9577	abdomen	FMA16037	intervertebral disk of fifth lumbar vertebra
FMA9577	abdomen	FMA7197	liver
FMA9577	abdomen	FMA16036	intervertebral disk of fourth lumbar vertebra
FMA9577	abdomen	FMA9578	pelvis
FMA9577	abdomen	FMA7196	spleen
FMA9577	abdomen	FMA7203	kidney
FMA9577	abdomen	FMA86917	musculature of abdomen
FMA9577	abdomen	FMA13076	fifth lumbar vertebra
FMA9577	abdomen	FMA13075	fourth lumbar vertebra
FMA9577	abdomen	FMA13074	third lumbar vertebra
FMA9577	abdomen	FMA13073	second lumbar vertebra
FMA9577	abdomen	FMA9604	adrenal gland
FMA9577	abdomen	FMA9704	ureter
FMA9577	abdomen	FMA7201	large intestine
FMA9577	abdomen	FMA7200	small intestine
FMA9578	pelvis	FMA16580	bony pelvis
FMA9578	pelvis	FMA19234	deferent duct
FMA9578	pelvis	FMA9600	prostate
FMA9578	pelvis	FMA14544	rectum
FMA9578	pelvis	FMA24228	posterior part of pelvis
FMA9578	pelvis	FMA19082	piriformis
FMA9578	pelvis	FMA15900	urinary bladder
FMA9578	pelvis	FMA22298	obturator internus
FMA9578	pelvis	FMA19386	seminal vesicle
FMA14181	back	FMA71291	musculature of back
FMA14181	back	FMA24189	back of neck
FMA14181	back	FMA61681	back of abdomen
FMA14181	back	FMA13478	vertebral column
FMA7183	upper limb	FMA24901	elbow
FMA7183	upper limb	FMA23217	pectoral girdle
FMA7183	upper limb	FMA9712	hand
FMA7183	upper limb	FMA38469	flexor digitorum superficialis
FMA7183	upper limb	FMA61406	skeletal system of free upper limb
FMA7183	upper limb	FMA24139	skeleton of upper limb
FMA7183	upper limb	FMA9663	forearm
FMA7183	upper limb	FMA38453	pronator quadratus
FMA7183	upper limb	FMA38478	flexor digitorum profundus
FMA7183	upper limb	FMA24890	arm
FMA7183	upper limb	FMA38481	flexor pollicis longus
FMA23217	pectoral girdle	FMA37682	short head of biceps brachii
FMA23217	pectoral girdle	FMA13321	clavicle
FMA23217	pectoral girdle	FMA13410	subclavius
FMA23217	pectoral girdle	FMA24864	axilla
FMA23217	pectoral girdle	FMA25200	scapular part of pectoral girdle
FMA23217	pectoral girdle	FMA9626	trapezius
FMA23217	pectoral girdle	FMA73004	deltoid part of pectoral girdle
FMA24864	axilla	FMA13397	serratus anterior
FMA24864	axilla	FMA13357	latissimus dorsi
FMA24864	axilla	FMA32549	teres major
FMA24864	axilla	FMA13413	subscapularis
FMA24864	axilla	FMA9627	pectoralis major
FMA24864	axilla	FMA13109	pectoralis minor
FMA24890	arm	FMA24892	posterior part of arm
FMA24890	arm	FMA24891	anterior part of arm
FMA24890	arm	FMA13303	humerus
FMA24901	elbow	FMA24907	posterior part of elbow
FMA24901	elbow	FMA24904	anterior part of elbow
FMA9663	forearm	FMA24911	posterior part of forearm
FMA9663	forearm	FMA40120	flexor retinaculum of right wrist
FMA9663	forearm	FMA40121	flexor retinaculum of left wrist
FMA9663	forearm	FMA23466	ulna
FMA9663	forearm	FMA23463	radius
FMA9712	hand	FMA24945	segment of hand
FMA24922	wrist	FMA23715	triquetral
FMA24922	wrist	FMA39988	flexor retinaculum of wrist
FMA24922	wrist	FMA23718	pisiform
FMA24922	wrist	FMA23727	capitate
FMA24922	wrist	FMA23709	scaphoid
FMA24922	wrist	FMA23721	trapezium
FMA24922	wrist	FMA23730	hamate
FMA24922	wrist	FMA23712	lunate
FMA24922	wrist	FMA23724	trapezoid
FMA24920	palm	FMA61523	hypothenar eminence
FMA24920	palm	FMA61520	thenar eminence
FMA75592	set of fingers	FMA24949	little finger
FMA75592	set of fingers	FMA24947	middle finger
FMA75592	set of fingers	FMA24938	thumb
FMA75592	set of fingers	FMA24948	ring finger
FMA75592	set of fingers	FMA24946	index finger
FMA7184	lower limb	FMA16581	pelvic girdle
FMA7184	lower limb	FMA24974	knee
FMA7184	lower limb	FMA13902	fascia lata
FMA7184	lower limb	FMA24967	thigh
FMA7184	lower limb	FMA24979	leg
FMA7184	lower limb	FMA9664	foot
FMA7184	lower limb	FMA61409	skeletal system of free lower limb
FMA7184	lower limb	FMA24140	skeleton of lower limb
FMA16581	pelvic girdle	FMA22299	obturator externus
FMA16581	pelvic girdle	FMA24964	hip
FMA16581	pelvic girdle	FMA19082	piriformis
FMA16581	pelvic girdle	FMA22423	tensor fasciae latae
FMA16581	pelvic girdle	FMA22318	gemellus superior
FMA16581	pelvic girdle	FMA22298	obturator internus
FMA16581	pelvic girdle	FMA16202	sacrum
FMA16581	pelvic girdle	FMA22310	iliacus
FMA16581	pelvic girdle	FMA22317	gluteus minimus
FMA16581	pelvic girdle	FMA22321	quadratus femoris
FMA16581	pelvic girdle	FMA22315	gluteus medius
FMA16581	pelvic girdle	FMA22314	gluteus maximus
FMA16581	pelvic girdle	FMA22320	gemellus inferior
FMA24964	hip	FMA16585	hip bone
FMA24967	thigh	FMA9611	femur
FMA24967	thigh	FMA45151	anterior compartment of thigh
FMA24967	thigh	FMA22440	pectineus
FMA24967	thigh	FMA22441	adductor longus
FMA24967	thigh	FMA45157	posterior compartment of thigh
FMA24967	thigh	FMA43885	adductor minimus
FMA24967	thigh	FMA22442	adductor brevis
FMA24967	thigh	FMA22443	adductor magnus
FMA24967	thigh	FMA43882	gracilis
FMA24974	knee	FMA74846	segment of knee
FMA24979	leg	FMA22541	gastrocnemius
FMA24979	leg	FMA22590	popliteus
FMA24979	leg	FMA22542	soleus
FMA24979	leg	FMA51099	tibialis posterior
FMA24979	leg	FMA45163	anterior compartment of leg
FMA24979	leg	FMA22543	plantaris
FMA24979	leg	FMA51071	flexor digitorum longus
FMA24979	leg	FMA24479	fibula
FMA24979	leg	FMA22593	flexor hallucis longus
FMA24979	leg	FMA22539	fibularis longus
FMA24979	leg	FMA24476	tibia
FMA24979	leg	FMA22540	fibularis brevis
FMA9664	foot	FMA24520	lateral cuneiform bone
FMA9664	foot	FMA37448	abductor hallucis
FMA9664	foot	FMA37449	flexor hallucis brevis
FMA9664	foot	FMA37717	first lumbrical of right foot
FMA9664	foot	FMA24993	segment of foot
FMA9664	foot	FMA24527	cuboid bone
FMA9664	foot	FMA24519	intermediate cuneiform bone
FMA9664	foot	FMA24518	medial cuneiform bone
FMA9664	foot	FMA24496	calcaneus
FMA9664	foot	FMA51140	extensor digitorum brevis
FMA9664	foot	FMA51141	extensor hallucis brevis
FMA9664	foot	FMA37483	fourth lumbrical of right foot
FMA9664	foot	FMA37485	third lumbrical of right foot
FMA9664	foot	FMA37484	fourth lumbrical of left foot
FMA9664	foot	FMA24499	navicular bone of foot
FMA9664	foot	FMA37486	third lumbrical of left foot
FMA9664	foot	FMA37454	adductor hallucis
FMA9664	foot	FMA37455	flexor digiti minimi brevis of foot
FMA9664	foot	FMA37720	second lumbrical of left foot
FMA9664	foot	FMA37450	flexor digitorum brevis
FMA9664	foot	FMA37451	abductor digiti minimi of foot
FMA9664	foot	FMA37741	third plantar interosseous of right foot
FMA9664	foot	FMA37452	flexor accessorius
FMA9664	foot	FMA37742	third plantar interosseous of left foot
FMA9664	foot	FMA37743	second plantar interosseous of right foot
FMA9664	foot	FMA37744	second plantar interosseous of left foot
FMA9664	foot	FMA37745	first plantar interosseous of right foot
FMA9664	foot	FMA37746	first plantar interosseous of left foot
FMA9664	foot	FMA86033	opponens digiti minimi of foot
FMA9664	foot	FMA37719	second lumbrical of right foot
FMA9664	foot	FMA37718	first lumbrical of left foot
FMA9664	foot	FMA9708	talus
FMA25045	dorsal part of foot	FMA51142	right extensor digitorum brevis
FMA25045	dorsal part of foot	FMA51143	left extensor digitorum brevis
FMA25045	dorsal part of foot	FMA51144	right extensor hallucis brevis
FMA25045	dorsal part of foot	FMA51145	left extensor hallucis brevis
FMA70664	set of toes	FMA25053	little toe
FMA70664	set of toes	FMA25052	fourth toe
FMA70664	set of toes	FMA25051	third toe
FMA70664	set of toes	FMA25047	big toe
FMA70664	set of toes	FMA25048	second toe
FMA71917	set of immaterial anatomical entities	FMA9579	perineum
FMA71917	set of immaterial anatomical entities	FMA24964	hip
FMA71917	set of immaterial anatomical entities	FMA61471	pectoral part of chest
FMA71917	set of immaterial anatomical entities	FMA24228	posterior part of pelvis
FMA71917	set of immaterial anatomical entities	FMA24890	arm
FMA71917	set of immaterial anatomical entities	FMA24993	segment of foot
FMA71917	set of immaterial anatomical entities	FMA24864	axilla
FMA71917	set of immaterial anatomical entities	FMA61681	back of abdomen
FMA71917	set of immaterial anatomical entities	FMA73004	deltoid part of pectoral girdle
FMA71917	set of immaterial anatomical entities	FMA74846	segment of knee
FMA71917	set of immaterial anatomical entities	FMA24901	elbow
FMA71917	set of immaterial anatomical entities	FMA67325	occipital lobe
FMA71917	set of immaterial anatomical entities	FMA54393	subdivision of face
FMA71917	set of immaterial anatomical entities	FMA24189	back of neck
FMA71917	set of immaterial anatomical entities	FMA9663	forearm
FMA71917	set of immaterial anatomical entities	FMA24945	segment of hand
FMA71917	set of immaterial anatomical entities	FMA61826	parietal lobe
FMA71917	set of immaterial anatomical entities	FMA25200	scapular part of pectoral girdle
FMA71917	set of immaterial anatomical entities	FMA61824	frontal lobe
FMA61824	frontal lobe	FMA61859	middle frontal gyrus
FMA61824	frontal lobe	FMA61894	precentral gyrus
FMA61824	frontal lobe	FMA61857	superior frontal gyrus
FMA61826	parietal lobe	FMA61898	angular gyrus
FMA61826	parietal lobe	FMA61897	supramarginal gyrus
FMA61826	parietal lobe	FMA61896	postcentral gyrus
FMA61826	parietal lobe	BP48	superior parietal lobule precuneus
FMA67325	occipital lobe	FMA72975	right occipital lobe
FMA67325	occipital lobe	FMA72976	left occipital lobe
FMA54393	subdivision of face	FMA46794	corrugator supercilii
FMA54393	subdivision of face	FMA54448	eye
FMA54393	subdivision of face	FMA49184	mouth
FMA54393	subdivision of face	FMA46476	cheek
FMA54393	subdivision of face	FMA46472	nose
FMA46488	buccal part of mouth	FMA49013	left medial pterygoid
FMA46488	buccal part of mouth	FMA49012	right medial pterygoid
FMA46489	subdivision of external nose	FMA59516	root of nose
FMA24189	back of neck	FMA13900	intervertebral disk of seventh cervical vertebra
FMA24189	back of neck	FMA12525	seventh cervical vertebra
FMA24189	back of neck	FMA13899	intervertebral disk of sixth cervical vertebra
FMA24189	back of neck	FMA12524	sixth cervical vertebra
FMA24189	back of neck	FMA12523	fifth cervical vertebra
FMA24189	back of neck	FMA13897	intervertebral disk of fourth cervical vertebra
FMA24189	back of neck	FMA12522	fourth cervical vertebra
FMA24189	back of neck	FMA13898	intervertebral disk of fifth cervical vertebra
FMA24189	back of neck	FMA12521	third cervical vertebra
FMA24189	back of neck	FMA12520	axis
FMA24189	back of neck	FMA13896	intervertebral disk of third cervical vertebra
FMA24189	back of neck	FMA25058	intervertebral disk of axis
FMA24189	back of neck	FMA12519	atlas
FMA61471	pectoral part of chest	FMA13322	right clavicle
FMA61471	pectoral part of chest	FMA45875	abdominal part of left pectoralis major
FMA61471	pectoral part of chest	FMA45874	abdominal part of right pectoralis major
FMA61471	pectoral part of chest	FMA13412	right subclavius
FMA61471	pectoral part of chest	FMA79980	sternocostal part of left pectoralis major
FMA61471	pectoral part of chest	FMA13411	left subclavius
FMA61471	pectoral part of chest	FMA13375	right pectoralis minor
FMA61471	pectoral part of chest	FMA13323	left clavicle
FMA61471	pectoral part of chest	FMA79979	sternocostal part of right pectoralis major
FMA61471	pectoral part of chest	FMA13376	left pectoralis minor
FMA24228	posterior part of pelvis	FMA16202	sacrum
FMA25200	scapular part of pectoral girdle	FMA13379	rhomboid major
FMA25200	scapular part of pectoral girdle	FMA32550	teres minor
FMA25200	scapular part of pectoral girdle	FMA13397	serratus anterior
FMA25200	scapular part of pectoral girdle	FMA13394	scapula
FMA25200	scapular part of pectoral girdle	FMA32549	teres major
FMA25200	scapular part of pectoral girdle	FMA13380	rhomboid minor
FMA25200	scapular part of pectoral girdle	FMA32546	infraspinatus muscle
FMA25200	scapular part of pectoral girdle	FMA9629	supraspinatus
FMA25200	scapular part of pectoral girdle	FMA32519	levator scapulae
FMA61681	back of abdomen	FMA13076	fifth lumbar vertebra
FMA61681	back of abdomen	FMA13075	fourth lumbar vertebra
FMA61681	back of abdomen	FMA13074	third lumbar vertebra
FMA61681	back of abdomen	FMA13073	second lumbar vertebra
FMA61681	back of abdomen	FMA16033	intervertebral disk of first lumbar vertebra
FMA61681	back of abdomen	FMA13072	first lumbar vertebra
FMA61681	back of abdomen	FMA16035	intervertebral disk of third lumbar vertebra
FMA61681	back of abdomen	FMA16034	intervertebral disk of second lumbar vertebra
FMA61681	back of abdomen	FMA16037	intervertebral disk of fifth lumbar vertebra
FMA61681	back of abdomen	FMA16036	intervertebral disk of fourth lumbar vertebra
FMA9579	perineum	FMA71295	musculature of perineum
FMA9579	perineum	FMA20348	urogenital part of perineum
FMA9579	perineum	FMA20347	anal part of perineum
FMA20347	anal part of perineum	FMA21930	external anal sphincter
FMA20348	urogenital part of perineum	FMA9707	penis
FMA20348	urogenital part of perineum	FMA18252	scrotum
FMA73004	deltoid part of pectoral girdle	FMA32521	deltoid
FMA24891	anterior part of arm	FMA37673	anterior compartment of arm
FMA24892	posterior part of arm	FMA37676	posterior compartment of arm
FMA24904	anterior part of elbow	FMA38497	extensor carpi radialis brevis
FMA24904	anterior part of elbow	FMA38494	extensor carpi radialis longus
FMA24904	anterior part of elbow	FMA38485	brachioradialis
FMA24904	anterior part of elbow	FMA38459	flexor carpi radialis
FMA24904	anterior part of elbow	FMA37667	brachialis
FMA24904	anterior part of elbow	FMA38465	flexor carpi ulnaris
FMA24904	anterior part of elbow	FMA38506	extensor carpi ulnaris
FMA24904	anterior part of elbow	FMA38450	pronator teres
FMA24904	anterior part of elbow	FMA38462	palmaris longus
FMA24907	posterior part of elbow	FMA37704	anconeus
FMA24911	posterior part of forearm	FMA38411	posterior compartment of forearm
FMA24945	segment of hand	FMA75592	set of fingers
FMA24945	segment of hand	FMA24469	left third metacarpal bone
FMA24945	segment of hand	FMA24468	right third metacarpal bone
FMA24945	segment of hand	FMA24467	left second metacarpal bone
FMA24945	segment of hand	FMA24466	right second metacarpal bone
FMA24945	segment of hand	FMA24470	right fourth metacarpal bone
FMA24945	segment of hand	FMA24472	right fifth metacarpal bone
FMA24945	segment of hand	FMA24920	palm
FMA24945	segment of hand	FMA24471	left fourth metacarpal bone
FMA24945	segment of hand	FMA24465	left first metacarpal bone
FMA24945	segment of hand	FMA24922	wrist
FMA24945	segment of hand	FMA24464	right first metacarpal bone
FMA24945	segment of hand	FMA24473	left fifth metacarpal bone
FMA61520	thenar eminence	FMA37378	flexor pollicis brevis
FMA61520	thenar eminence	FMA37379	opponens pollicis
FMA61520	thenar eminence	FMA37373	abductor pollicis brevis
FMA61520	thenar eminence	FMA37380	adductor pollicis
FMA61523	hypothenar eminence	FMA37383	flexor digiti minimi brevis of hand
FMA61523	hypothenar eminence	FMA37384	opponens digiti minimi of hand
FMA61523	hypothenar eminence	FMA37382	abductor digiti minimi of hand
FMA24938	thumb	FMA24459	distal phalanx of right thumb
FMA24938	thumb	FMA23951	distal phalanx of left thumb
FMA24938	thumb	FMA65470	proximal phalanx of left thumb
FMA24938	thumb	FMA24450	proximal phalanx of right thumb
FMA24946	index finger	FMA24455	middle phalanx of right index finger
FMA24946	index finger	FMA71915	proximal phalanx of left index finger
FMA24946	index finger	FMA24460	distal phalanx of right index finger
FMA24946	index finger	FMA24451	proximal phalanx of right index finger
FMA24946	index finger	FMA23938	middle phalanx of left index finger
FMA24946	index finger	FMA23953	distal phalanx of left index finger
FMA24947	middle finger	FMA24456	middle phalanx of right middle finger
FMA24947	middle finger	FMA23940	middle phalanx of left middle finger
FMA24947	middle finger	FMA24461	distal phalanx of right middle finger
FMA24947	middle finger	FMA24452	proximal phalanx of right middle finger
FMA24947	middle finger	FMA23955	distal phalanx of left middle finger
FMA24947	middle finger	FMA71908	proximal phalanx of left middle finger
FMA24948	ring finger	FMA23957	distal phalanx of left ring finger
FMA24948	ring finger	FMA23942	middle phalanx of left ring finger
FMA24948	ring finger	FMA24457	middle phalanx of right ring finger
FMA24948	ring finger	FMA71916	proximal phalanx of left ring finger
FMA24948	ring finger	FMA24453	proximal phalanx of right ring finger
FMA24948	ring finger	FMA24462	distal phalanx of right ring finger
FMA24949	little finger	FMA23959	distal phalanx of left little finger
FMA24949	little finger	FMA23944	middle phalanx of left little finger
FMA24949	little finger	FMA66791	proximal phalanx of left little finger
FMA24949	little finger	FMA24458	middle phalanx of right little finger
FMA24949	little finger	FMA71916	proximal phalanx of left ring finger
FMA24949	little finger	FMA24454	proximal phalanx of right little finger
FMA24949	little finger	FMA24463	distal phalanx of right little finger
FMA74846	segment of knee	FMA24975	anterior part of knee
FMA24975	anterior part of knee	FMA24485	patella
FMA24993	segment of foot	FMA24516	left fifth metatarsal bone
FMA24993	segment of foot	FMA24515	right fifth metatarsal bone
FMA24993	segment of foot	FMA24514	left fourth metatarsal bone
FMA24993	segment of foot	FMA24513	right fourth metatarsal bone
FMA24993	segment of foot	FMA24512	left third metatarsal bone
FMA24993	segment of foot	FMA24511	right third metatarsal bone
FMA24993	segment of foot	FMA24510	left second metatarsal bone
FMA24993	segment of foot	FMA70664	set of toes
FMA24993	segment of foot	FMA24509	right second metatarsal bone
FMA24993	segment of foot	FMA25045	dorsal part of foot
FMA24993	segment of foot	FMA24507	right first metatarsal bone
FMA24993	segment of foot	FMA24508	left first metatarsal bone
FMA25047	big toe	FMA43253	proximal phalanx of right big toe
FMA25047	big toe	FMA32651	distal phalanx of left big toe
FMA25047	big toe	FMA43254	proximal phalanx of left big toe
FMA25047	big toe	FMA32650	distal phalanx of right big toe
FMA25048	second toe	FMA32642	middle phalanx of right second toe
FMA25048	second toe	FMA32653	distal phalanx of left second toe
FMA25048	second toe	FMA32635	proximal phalanx of left second toe
FMA25048	second toe	FMA32652	distal phalanx of right second toe
FMA25048	second toe	FMA32634	proximal phalanx of right second toe
FMA25048	second toe	FMA32643	middle phalanx of left second toe
FMA25051	third toe	FMA32636	proximal phalanx of right third toe
FMA25051	third toe	FMA32637	proximal phalanx of left third toe
FMA25051	third toe	FMA32655	distal phalanx of left third toe
FMA25051	third toe	FMA32654	distal phalanx of right third toe
FMA25051	third toe	FMA32645	middle phalanx of left third toe
FMA25051	third toe	FMA32644	middle phalanx of right third toe
FMA25052	fourth toe	FMA32647	middle phalanx of left fourth toe
FMA25052	fourth toe	FMA32638	proximal phalanx of right fourth toe
FMA25052	fourth toe	FMA32639	proximal phalanx of left fourth toe
FMA25052	fourth toe	FMA32646	middle phalanx of right fourth toe
FMA25052	fourth toe	FMA32657	distal phalanx of left fourth toe
FMA25052	fourth toe	FMA32656	distal phalanx of right fourth toe
FMA25053	little toe	FMA230986	middle phalanx of right little toe
FMA25053	little toe	FMA230988	middle phalanx of left little toe
FMA25053	little toe	FMA32641	proximal phalanx of left little toe
FMA25053	little toe	FMA32640	proximal phalanx of right little toe
FMA25053	little toe	FMA32659	distal phalanx of left little toe
FMA25053	little toe	FMA32658	distal phalanx of right little toe
FMA23881	skeletal system	FMA7475	short bone
FMA23881	skeletal system	FMA7477	irregular bone
FMA23881	skeletal system	FMA61406	skeletal system of free upper limb
FMA23881	skeletal system	FMA7476	flat bone
FMA23881	skeletal system	FMA71222	appendicular skeleton
FMA23881	skeletal system	FMA61409	skeletal system of free lower limb
FMA23881	skeletal system	FMA71221	axial skeleton
FMA23881	skeletal system	FMA75740	bony nasal cavity
FMA23881	skeletal system	FMA46565	skull
FMA23881	skeletal system	FMA23878	articular system
FMA23881	skeletal system	FMA25570	bony pectoral girdle
FMA23881	skeletal system	FMA16580	bony pelvis
FMA23881	skeletal system	FMA7591	costal cartilage
FMA23881	skeletal system	FMA7480	rib cage
FMA71221	axial skeleton	FMA9711	maxilla
FMA71221	axial skeleton	FMA59837	bony part of nasal septum
FMA71221	axial skeleton	FMA52740	ethmoid
FMA71221	axial skeleton	FMA52741	lacrimal bone
FMA71221	axial skeleton	FMA13478	vertebral column
FMA71221	axial skeleton	FMA71331	set of ribs
FMA71221	axial skeleton	FMA52736	sphenoid bone
FMA71221	axial skeleton	FMA52745	nasal bone
FMA71221	axial skeleton	FMA52735	occipital bone
FMA71221	axial skeleton	FMA52734	frontal bone
FMA71221	axial skeleton	FMA52747	zygomatic bone
FMA71221	axial skeleton	FMA52746	palatine bone
FMA71221	axial skeleton	FMA52749	hyoid bone
FMA71221	axial skeleton	FMA52748	mandible
FMA71221	axial skeleton	FMA9613	parietal bone
FMA71221	axial skeleton	FMA52737	temporal bone
FMA71222	appendicular skeleton	FMA7474	long bone
FMA71222	appendicular skeleton	FMA24139	skeleton of upper limb
FMA71222	appendicular skeleton	FMA24140	skeleton of lower limb
FMA7474	long bone	FMA32635	proximal phalanx of left second toe
